"",".id","pars","X50.","X2.5.","X97.5.","Rhat","n_eff","n_eff_less10pct"
"1","nwis_01608500","l_pred_GPP[1]",0.626755088478111,0.433332215044828,0.820948286064051,0.999801199472183,17986.0080058739,"false"
"2","nwis_01608500","l_pred_GPP[2]",0.573011566431519,0.244894966038027,0.866729413563151,0.999708575198011,12376.3615485626,"false"
"3","nwis_01608500","l_pred_GPP[3]",0.516321426206059,0.150057442234887,0.829240795544802,0.999938006442571,10450.9868664557,"false"
"4","nwis_01608500","l_pred_GPP[4]",0.491166268879072,0.140122071187167,0.810033445378202,1.00007040466202,9926.17792870658,"false"
"5","nwis_01608500","l_pred_GPP[5]",0.512355562184808,0.162075228039863,0.827440769738505,0.999976877168914,9271.47189747744,"false"
"6","nwis_01608500","l_pred_GPP[6]",0.526272642449544,0.177026980488251,0.831621119285232,1.000467368927,8887.37310072899,"false"
"7","nwis_01608500","l_pred_GPP[7]",0.564857988028974,0.208727893063931,0.86985006677361,1.00065938403875,9102.94353857383,"false"
"8","nwis_01608500","l_pred_GPP[8]",0.622482772609301,0.257677094201514,0.940358783376879,0.999832953714501,9118.23739383486,"false"
"9","nwis_01608500","l_pred_GPP[9]",0.505752520783115,0.117641978189834,0.838529582980758,1.00007066796306,8860.93427518565,"false"
"10","nwis_01608500","l_pred_GPP[10]",0.345287963901491,-0.0567783916075201,0.699348015222644,0.999794028187321,8358.92641942471,"false"
"11","nwis_01608500","l_pred_GPP[11]",-0.00295610971801827,-0.426427914687888,0.379068524513598,1.00006687440088,5101.25734105325,"false"
"12","nwis_01608500","l_pred_GPP[12]",-0.179697862305434,-0.622311840046781,0.222532604516167,0.999951433352719,4562.35927143766,"false"
"13","nwis_01608500","l_pred_GPP[13]",-0.195834515789285,-0.650112859320575,0.213887501738303,0.999944060534381,4882.09490006404,"false"
"14","nwis_01608500","l_pred_GPP[14]",0.010965853155969,-0.440764132382734,0.408190213394648,0.999912264619855,6817.7200734484,"false"
"15","nwis_01608500","l_pred_GPP[15]",0.243278040022629,-0.194923892664914,0.616890499528837,1.00003827504428,6923.27533038983,"false"
"16","nwis_01608500","l_pred_GPP[16]",0.330227164435463,-0.0901747692566761,0.694678985449319,1.00040297173177,7395.34358041902,"false"
"17","nwis_01608500","l_pred_GPP[17]",0.458079104110876,0.0555929935515574,0.800054972873317,1.00040959403637,7053.56082526934,"false"
